cx,cy,n,v
416.00,333.00,989.00,3181.98
513.00,329.00,989.00,3225.87
463.00,324.00,989.00,2298.10
562.00,302.00,989.00,3005.20
491.00,297.00,989.00,530.33
493.00,296.00,989.00,530.33
536.00,280.00,989.00,1397.54
453.00,269.00,989.00,625.00
427.00,260.00,989.00,707.11
538.00,260.00,989.00,1736.56
428.00,250.00,989.00,2150.58
448.00,244.00,989.00,530.33
510.00,165.00,989.00,2304.89
468.00,157.00,989.00,800.39
456.00,392.00,990.00,4863.77
425.00,313.00,990.00,3448.28
555.00,308.00,990.00,4339.14
461.00,253.00,990.00,4692.08
480.00,206.00,990.00,2325.13
511.00,180.00,990.00,3271.56
522.00,288.00,991.00,625.00
471.00,270.00,991.00,2150.58
512.00,269.00,991.00,1118.03
514.00,263.00,991.00,530.33
423.00,187.00,991.00,1976.42
438.00,185.00,991.00,1152.44
542.00,186.00,991.00,4433.54
395.00,490.00,992.00,3952.85
547.00,314.00,992.00,530.33
542.00,299.00,992.00,1414.21
551.00,262.00,992.00,707.11
599.00,225.00,992.00,1397.54
534.00,183.00,992.00,530.33
541.00,284.00,992.00,530.33
507.00,270.00,992.00,1075.29
545.00,244.00,992.00,530.33
524.00,193.00,992.00,530.33
514.00,194.00,992.00,883.88
512.00,192.00,992.00,530.33
485.00,121.00,992.00,3850.73
488.00,113.00,992.00,530.33
567.00,241.00,993.00,530.33
468.00,248.00,993.00,3905.12
422.00,240.00,993.00,4685.42
385.00,225.00,993.00,2325.13
480.00,275.00,993.00,530.33
516.00,268.00,993.00,5251.49
416.00,217.00,993.00,3104.94
502.00,201.00,993.00,3448.28
540.00,192.00,993.00,2675.12
539.00,193.00,993.00,707.11
484.00,179.00,993.00,800.39
544.00,162.00,993.00,4001.95
566.00,238.00,994.00,976.28
578.00,240.00,994.00,2744.31
538.00,215.00,994.00,530.33
522.00,310.00,994.00,625.00
527.00,281.00,994.00,707.11
548.00,203.00,994.00,3181.98
568.00,205.00,994.00,4275.66
590.00,192.00,994.00,1525.82
547.00,170.00,994.00,2325.13
538.00,148.00,994.00,1776.58
459.00,142.00,994.00,4100.30
565.00,245.00,995.00,707.11
550.00,243.00,995.00,1397.54
573.00,191.00,995.00,2833.95
547.00,184.00,995.00,2462.21
441.00,116.00,995.00,5659.62
538.00,329.00,996.00,2080.41
555.00,146.00,996.00,3650.77
650.00,38.00,996.00,5445.76
642.00,46.00,996.00,530.33
643.00,44.00,996.00,530.33
608.00,265.00,997.00,3363.41
561.00,114.00,997.00,3952.85
676.00,1.00,997.00,1305.04
466.00,257.00,998.00,1231.11
487.00,237.00,998.00,1908.04
472.00,236.00,998.00,1457.74
564.00,88.00,998.00,4025.31
517.00,296.00,999.00,3553.17
441.00,282.00,999.00,3432.38
537.00,211.00,999.00,530.33
568.00,69.00,999.00,4200.07
538.00,278.00,1000.00,3850.73
546.00,261.00,1000.00,883.88
540.00,190.00,1000.00,1328.77
570.00,45.00,1000.00,1566.25
562.00,45.00,1000.00,1908.04
517.00,295.00,1001.00,1060.66
564.00,248.00,1001.00,4529.42
547.00,183.00,1001.00,3575.09
465.00,153.00,1001.00,3328.38
487.00,216.00,1002.00,530.33
496.00,210.00,1002.00,883.88
556.00,155.00,1002.00,4100.30
443.00,119.00,1002.00,1858.26
547.00,219.00,1003.00,2253.47
491.00,191.00,1003.00,1152.44
543.00,135.00,1003.00,3181.98
497.00,255.00,1007.00,2741.46
516.00,248.00,1008.00,1250.00
499.00,209.00,1008.00,530.33
577.00,203.00,1008.00,2304.89
520.00,251.00,1009.00,2833.95
510.00,295.00,1010.00,3094.85
508.00,263.00,1010.00,1231.11
489.00,175.00,1011.00,625.00
483.00,175.00,1011.00,1286.95
502.00,210.00,1012.00,707.11
589.00,253.00,1013.00,2462.21
570.00,246.00,1013.00,530.33
562.00,231.00,1013.00,1566.25
570.00,219.00,1013.00,1802.78
439.00,188.00,1014.00,2564.79
603.00,192.00,1014.00,4162.71
468.00,162.00,1014.00,3729.11
497.00,142.00,1014.00,1525.82
537.00,148.00,1014.00,3883.06
482.00,128.00,1014.00,530.33
477.00,131.00,1014.00,1525.82
544.00,277.00,1015.00,2675.12
537.00,207.00,1015.00,1007.78
470.00,189.00,1015.00,4177.69
465.00,272.00,1016.00,3010.40
439.00,285.00,1017.00,4257.35
432.00,278.00,1017.00,530.33
486.00,210.00,1017.00,1237.44
567.00,297.00,1018.00,1414.21
537.00,297.00,1018.00,2298.10
522.00,284.00,1018.00,1152.44
520.00,277.00,1018.00,530.33
530.00,280.00,1018.00,1677.05
561.00,267.00,1018.00,1600.78
559.00,229.00,1018.00,1700.18
602.00,211.00,1018.00,530.33
513.00,203.00,1018.00,530.33
525.00,311.00,1019.00,4056.25
487.00,236.00,1019.00,3281.10
488.00,232.00,1019.00,728.87
541.00,198.00,1019.00,3201.56
512.00,185.00,1019.00,3826.31
514.00,183.00,1019.00,625.00
590.00,268.00,1020.00,530.33
552.00,258.00,1020.00,1590.99
586.00,229.00,1020.00,1908.04
578.00,220.00,1020.00,2253.47
560.00,204.00,1020.00,1767.77
555.00,183.00,1020.00,5724.13
552.00,189.00,1020.00,1075.29
457.00,287.00,1021.00,3377.31
542.00,262.00,1021.00,4100.30
544.00,253.00,1021.00,530.33
567.00,247.00,1021.00,625.00
607.00,222.00,1021.00,1802.78
582.00,167.00,1021.00,4126.89
566.00,128.00,1021.00,4515.60
494.00,289.00,1022.00,3893.10
478.00,279.00,1022.00,1736.56
546.00,272.00,1022.00,4705.38
504.00,249.00,1022.00,1075.29
537.00,275.00,1023.00,530.33
544.00,283.00,1023.00,3850.73
462.00,234.00,1024.00,1789.73
480.00,237.00,1025.00,2401.17
507.00,178.00,1025.00,4577.46
583.00,268.00,1027.00,2853.18
477.00,257.00,1028.00,4162.71
571.00,235.00,1028.00,530.33
490.00,212.00,1028.00,530.33
563.00,270.00,1029.00,2928.84
572.00,238.00,1029.00,1060.66
492.00,208.00,1029.00,625.00
486.00,188.00,1029.00,625.00
510.00,266.00,1030.00,707.11
517.00,191.00,1030.00,3154.86
504.00,236.00,1031.00,530.33
477.00,172.00,1031.00,3300.09
525.00,118.00,1031.00,2915.48
533.00,307.00,1032.00,1776.58
531.00,295.00,1032.00,2034.85
537.00,289.00,1032.00,1505.20
529.00,277.00,1032.00,1600.78
563.00,252.00,1032.00,2325.13
504.00,216.00,1032.00,530.33
491.00,191.00,1032.00,3154.86
561.00,210.00,1032.00,530.33
555.00,206.00,1032.00,530.33
534.00,81.00,1032.00,3475.36
496.00,267.00,1033.00,1590.99
560.00,233.00,1033.00,707.11
573.00,216.00,1033.00,4451.12
542.00,195.00,1033.00,1875.00
579.00,180.00,1033.00,530.33
474.00,151.00,1033.00,5235.10
545.00,51.00,1033.00,3650.77
495.00,290.00,1034.00,2918.15
483.00,221.00,1034.00,883.88
486.00,213.00,1034.00,1629.80
486.00,213.00,1034.00,530.33
543.00,222.00,1034.00,625.00
517.00,184.00,1034.00,3377.31
554.00,31.00,1034.00,4001.95
470.00,213.00,1035.00,3676.36
494.00,182.00,1035.00,1068.00
489.00,181.00,1035.00,530.33
432.00,162.00,1035.00,4339.14
450.00,261.00,1036.00,4257.35
541.00,224.00,1036.00,800.39
540.00,235.00,1037.00,707.11
550.00,226.00,1037.00,530.33
552.00,225.00,1037.00,530.33
539.00,260.00,1038.00,530.33
542.00,258.00,1038.00,707.11
543.00,255.00,1038.00,530.33
544.00,254.00,1038.00,530.33
490.00,227.00,1038.00,530.33
458.00,197.00,1038.00,3889.09
548.00,265.00,1039.00,3358.76
598.00,234.00,1039.00,3377.31
557.00,222.00,1039.00,1414.21
491.00,209.00,1039.00,625.00
535.00,280.00,1040.00,4200.07
622.00,236.00,1040.00,4246.32
624.00,229.00,1040.00,951.97
642.00,246.00,1041.00,4433.54
645.00,282.00,1042.00,530.33
567.00,204.00,1048.00,5175.06
499.00,252.00,1050.00,530.33
498.00,248.00,1050.00,530.33
501.00,228.00,1050.00,530.33
521.00,191.00,1050.00,625.00
466.00,213.00,1051.00,1976.42
480.00,162.00,1051.00,976.28
487.00,303.00,1052.00,530.33
496.00,309.00,1052.00,4275.66
461.00,230.00,1052.00,2907.43
439.00,227.00,1052.00,3905.12
438.00,219.00,1052.00,1179.25
465.00,248.00,1053.00,2080.41
429.00,221.00,1053.00,3457.33
423.00,223.00,1053.00,530.33
546.00,209.00,1053.00,2225.56
457.00,180.00,1053.00,4772.97
487.00,270.00,1054.00,4375.00
460.00,247.00,1054.00,3475.36
466.00,230.00,1054.00,2481.18
500.00,212.00,1055.00,1425.22
498.00,205.00,1055.00,530.33
567.00,283.00,1056.00,530.33
482.00,248.00,1056.00,838.53
494.00,240.00,1058.00,1629.80
481.00,239.00,1058.00,1118.03
497.00,199.00,1058.00,1976.42
560.00,312.00,1059.00,3826.31
509.00,257.00,1060.00,901.39
576.00,234.00,1060.00,530.33
562.00,228.00,1060.00,1414.21
571.00,234.00,1061.00,1457.74
508.00,191.00,1061.00,3676.36
476.00,222.00,1062.00,2741.46
422.00,218.00,1062.00,2358.50
487.00,176.00,1062.00,2828.43
472.00,166.00,1062.00,1908.04
473.00,155.00,1062.00,800.39
550.00,292.00,1063.00,4001.95
477.00,279.00,1063.00,2675.12
558.00,220.00,1063.00,625.00
552.00,154.00,1063.00,1566.25
562.00,261.00,1064.00,2950.11
559.00,258.00,1065.00,1736.56
565.00,248.00,1065.00,1152.44
480.00,228.00,1066.00,530.33
481.00,227.00,1066.00,530.33
482.00,226.00,1066.00,530.33
535.00,222.00,1066.00,530.33
533.00,219.00,1066.00,728.87
532.00,216.00,1066.00,728.87
483.00,236.00,1067.00,4626.69
553.00,204.00,1067.00,2211.48
544.00,193.00,1068.00,5215.66
549.00,184.00,1068.00,530.33
544.00,194.00,1069.00,4705.38
536.00,186.00,1069.00,530.33
488.00,181.00,1071.00,707.11
528.00,287.00,1072.00,976.28
490.00,274.00,1072.00,1600.78
578.00,214.00,1072.00,2050.15
485.00,363.00,1073.00,5310.66
577.00,344.00,1073.00,4957.63
532.00,335.00,1073.00,3186.89
462.00,310.00,1073.00,2225.56
510.00,266.00,1073.00,530.33
471.00,301.00,1074.00,883.88
499.00,276.00,1074.00,2741.46
476.00,246.00,1074.00,1286.95
543.00,224.00,1074.00,530.33
537.00,102.00,1074.00,3181.98
477.00,72.00,1074.00,3605.55
504.00,136.00,1075.00,3104.94
561.00,259.00,1076.00,2576.94
566.00,251.00,1076.00,728.87
546.00,250.00,1076.00,1397.54
519.00,265.00,1077.00,1414.21
544.00,251.00,1077.00,1075.29
483.00,251.00,1077.00,2573.91
454.00,256.00,1078.00,3716.52
450.00,243.00,1078.00,728.87
512.00,203.00,1078.00,3005.20
435.00,261.00,1079.00,4515.60
566.00,281.00,1080.00,2741.46
538.00,254.00,1080.00,707.11
471.00,210.00,1080.00,2034.85
485.00,240.00,1081.00,530.33
561.00,241.00,1081.00,1328.77
544.00,278.00,1081.00,530.33
551.00,270.00,1081.00,530.33
519.00,273.00,1082.00,530.33
525.00,272.00,1082.00,530.33
498.00,259.00,1082.00,1457.74
467.00,228.00,1082.00,3893.10
472.00,226.00,1082.00,530.33
545.00,251.00,1084.00,883.88
568.00,275.00,1085.00,1566.25
583.00,234.00,1085.00,625.00
483.00,231.00,1085.00,3271.56
581.00,216.00,1085.00,2050.15
496.00,210.00,1085.00,1944.54
441.00,200.00,1085.00,530.33
518.00,284.00,1086.00,4200.07
538.00,277.00,1086.00,3201.56
529.00,261.00,1087.00,530.33
516.00,344.00,1088.00,1346.29
516.00,336.00,1088.00,530.33
526.00,343.00,1088.00,2648.70
483.00,334.00,1088.00,3271.56
485.00,280.00,1088.00,2401.17
479.00,274.00,1088.00,530.33
590.00,253.00,1088.00,1118.03
471.00,195.00,1088.00,2211.48
596.00,192.00,1088.00,4868.59
416.00,172.00,1088.00,1237.44
422.00,168.00,1088.00,530.33
521.00,386.00,1089.00,800.39
518.00,376.00,1089.00,1525.82
533.00,341.00,1090.00,1352.08
535.00,331.00,1090.00,2564.79
538.00,306.00,1090.00,4626.69
446.00,295.00,1090.00,1152.44
484.00,280.00,1090.00,530.33
542.00,267.00,1090.00,1152.44
552.00,442.00,1091.00,5031.15
498.00,278.00,1091.00,901.39
532.00,276.00,1091.00,530.33
485.00,277.00,1091.00,1414.21
472.00,248.00,1091.00,2427.06
520.00,270.00,1091.00,625.00
521.00,267.00,1091.00,530.33
522.00,266.00,1091.00,625.00
523.00,264.00,1091.00,530.33
524.00,262.00,1091.00,530.33
525.00,260.00,1091.00,530.33
487.00,239.00,1091.00,728.87
504.00,196.00,1091.00,1736.56
462.00,319.00,1092.00,6820.24
444.00,307.00,1092.00,3978.46
483.00,268.00,1092.00,4177.69
462.00,266.00,1092.00,4200.07
530.00,224.00,1092.00,530.33
492.00,221.00,1092.00,3809.94
445.00,173.00,1092.00,4155.19
470.00,149.00,1092.00,4725.26
555.00,568.00,1093.00,2481.18
551.00,558.00,1093.00,1075.29
541.00,556.00,1093.00,1007.78
573.00,557.00,1093.00,3154.86
446.00,345.00,1093.00,4926.02
477.00,316.00,1093.00,4275.66
442.00,287.00,1093.00,2828.43
559.00,231.00,1093.00,530.33
412.00,161.00,1093.00,1566.25
427.00,377.00,1094.00,4825.06
463.00,343.00,1094.00,4650.27
408.00,398.00,1095.00,4705.38
492.00,296.00,1095.00,3300.09
470.00,251.00,1095.00,4403.48
377.00,449.00,1096.00,4451.12
515.00,307.00,1096.00,3952.85
485.00,283.00,1096.00,4508.67
534.00,270.00,1097.00,883.88
494.00,246.00,1097.00,2015.56
498.00,215.00,1097.00,707.11
482.00,242.00,1098.00,4475.63
519.00,165.00,1098.00,1328.77
516.00,215.00,1099.00,2080.41
510.00,208.00,1100.00,530.33
505.00,208.00,1100.00,976.28
505.00,251.00,1102.00,901.39
480.00,159.00,1102.00,4304.79
475.00,242.00,1103.00,1566.25
492.00,226.00,1103.00,707.11
478.00,216.00,1103.00,530.33
414.00,206.00,1103.00,2304.89
417.00,192.00,1103.00,800.39
410.00,189.00,1103.00,883.88
482.00,245.00,1104.00,800.39
442.00,213.00,1104.00,4375.00
498.00,238.00,1104.00,530.33
504.00,221.00,1104.00,530.33
446.00,191.00,1104.00,3801.73
372.00,166.00,1104.00,4772.97
357.00,251.00,1105.00,5581.78
491.00,235.00,1105.00,530.33
413.00,175.00,1105.00,2500.00
497.00,207.00,1106.00,3625.00
509.00,257.00,1108.00,530.33
509.00,212.00,1108.00,530.33
550.00,244.00,1109.00,1700.18
488.00,222.00,1109.00,1700.18
533.00,199.00,1109.00,1286.95
483.00,297.00,1110.00,1250.00
533.00,164.00,1110.00,4725.26
495.00,231.00,1111.00,1600.78
469.00,245.00,1112.00,2928.84
521.00,262.00,1112.00,1681.70
522.00,209.00,1112.00,530.33
514.00,206.00,1112.00,901.39
480.00,285.00,1113.00,1505.20
590.00,282.00,1116.00,1250.00
519.00,274.00,1116.00,3186.89
494.00,226.00,1116.00,883.88
503.00,231.00,1117.00,530.33
554.00,262.00,1118.00,1152.44
431.00,259.00,1120.00,1629.80
437.00,246.00,1120.00,1075.29
469.00,234.00,1120.00,707.11
527.00,266.00,1120.00,530.33
484.00,328.00,1121.00,1908.04
449.00,325.00,1121.00,2298.10
453.00,307.00,1121.00,2150.58
517.00,292.00,1121.00,3729.11
491.00,286.00,1121.00,2564.79
469.00,268.00,1121.00,1286.95
538.00,275.00,1121.00,3363.41
474.00,259.00,1121.00,530.33
404.00,254.00,1121.00,901.39
462.00,256.00,1121.00,3094.85
539.00,241.00,1121.00,625.00
545.00,231.00,1121.00,1802.78
474.00,217.00,1121.00,3181.98
437.00,209.00,1121.00,4596.19
549.00,231.00,1122.00,883.88
555.00,229.00,1122.00,625.00
546.00,226.00,1122.00,707.11
549.00,220.00,1122.00,800.39
509.00,168.00,1122.00,4025.31
514.00,281.00,1123.00,625.00
543.00,243.00,1123.00,625.00
600.00,291.00,1124.00,530.33
592.00,292.00,1124.00,1328.77
554.00,270.00,1124.00,1505.20
556.00,256.00,1124.00,901.39
567.00,244.00,1125.00,2358.50
485.00,265.00,1126.00,1152.44
562.00,259.00,1126.00,2325.13
453.00,250.00,1126.00,1677.05
465.00,243.00,1126.00,2515.58
604.00,236.00,1126.00,1397.54
554.00,213.00,1126.00,2601.08
580.00,200.00,1126.00,728.87
539.00,177.00,1126.00,1858.26
527.00,276.00,1126.00,1908.04
529.00,270.00,1126.00,625.00
499.00,270.00,1126.00,530.33
493.00,137.00,1126.00,1007.78
511.00,124.00,1126.00,4823.45
521.00,330.00,1127.00,4680.41
447.00,301.00,1127.00,1700.18
511.00,281.00,1127.00,1179.25
489.00,280.00,1127.00,2531.06
548.00,270.00,1127.00,2298.10
470.00,256.00,1127.00,625.00
445.00,248.00,1127.00,1677.05
560.00,228.00,1127.00,3005.20
482.00,256.00,1127.00,728.87
579.00,217.00,1127.00,530.33
624.00,213.00,1127.00,1590.99
518.00,197.00,1127.00,4373.21
467.00,131.00,1127.00,3952.85
473.00,293.00,1128.00,1858.26
453.00,252.00,1128.00,1231.11
472.00,256.00,1128.00,3457.33
383.00,246.00,1128.00,4692.08
526.00,313.00,1128.00,530.33
683.00,216.00,1128.00,3625.00
486.00,203.00,1128.00,530.33
538.00,199.00,1128.00,4331.93
483.00,191.00,1128.00,1875.00
471.00,185.00,1128.00,1060.66
521.00,335.00,1129.00,530.33
524.00,322.00,1129.00,3094.85
531.00,313.00,1129.00,707.11
504.00,318.00,1129.00,4056.25
450.00,282.00,1129.00,1118.03
542.00,181.00,1129.00,4339.14
446.00,113.00,1129.00,3363.41
541.00,315.00,1130.00,4685.42
495.00,280.00,1130.00,4515.60
531.00,200.00,1130.00,2576.94
510.00,265.00,1132.00,530.33
539.00,278.00,1133.00,2401.17
552.00,264.00,1133.00,707.11
551.00,297.00,1134.00,3400.37
538.00,265.00,1134.00,1179.25
553.00,317.00,1136.00,2034.85
553.00,293.00,1136.00,1352.08
574.00,207.00,1136.00,707.11
568.00,206.00,1136.00,901.39
587.00,277.00,1137.00,1629.80
575.00,272.00,1137.00,800.39
563.00,274.00,1137.00,2531.06
507.00,290.00,1138.00,2651.65
520.00,271.00,1138.00,1007.78
595.00,259.00,1138.00,3801.73
596.00,246.00,1138.00,1286.95
504.00,219.00,1139.00,3905.12
522.00,278.00,1140.00,3181.98
515.00,267.00,1140.00,530.33
552.00,265.00,1140.00,1250.00
515.00,209.00,1140.00,4257.35
530.00,276.00,1141.00,1286.95
505.00,268.00,1141.00,1179.25
514.00,229.00,1141.00,625.00
614.00,222.00,1141.00,3779.05
551.00,197.00,1141.00,3925.08
492.00,259.00,1142.00,800.39
582.00,248.00,1142.00,530.33
487.00,248.00,1142.00,1510.38
585.00,244.00,1142.00,707.11
537.00,266.00,1142.00,530.33
505.00,224.00,1142.00,530.33
502.00,224.00,1142.00,707.11
552.00,249.00,1143.00,1908.04
475.00,278.00,1144.00,530.33
474.00,270.00,1144.00,2427.06
573.00,240.00,1144.00,3539.95
546.00,236.00,1144.00,2253.47
573.00,227.00,1144.00,1397.54
523.00,202.00,1144.00,2128.67
560.00,258.00,1146.00,976.28
578.00,301.00,1148.00,1908.04
564.00,246.00,1148.00,1976.42
519.00,267.00,1148.00,530.33
570.00,231.00,1148.00,2576.94
454.00,315.00,1149.00,530.33
478.00,233.00,1149.00,800.39
550.00,299.00,1149.00,530.33
552.00,225.00,1149.00,1600.78
518.00,340.00,1150.00,530.33
544.00,341.00,1150.00,3377.31
478.00,332.00,1150.00,2401.17
503.00,330.00,1150.00,2651.65
476.00,314.00,1150.00,2325.13
519.00,282.00,1150.00,4056.25
501.00,269.00,1150.00,707.11
484.00,266.00,1150.00,1397.54
478.00,237.00,1150.00,976.28
587.00,229.00,1150.00,3448.28
495.00,291.00,1151.00,2481.18
561.00,269.00,1151.00,2236.07
488.00,239.00,1151.00,625.00
492.00,233.00,1151.00,976.28
573.00,252.00,1152.00,3729.11
604.00,237.00,1152.00,4331.93
484.00,214.00,1152.00,3010.40
612.00,257.00,1153.00,3716.52
612.00,243.00,1153.00,530.33
611.00,302.00,1154.00,3809.94
614.00,289.00,1154.00,728.87
579.00,265.00,1154.00,4862.16
549.00,309.00,1155.00,4451.12
450.00,287.00,1155.00,5340.00
458.00,285.00,1155.00,530.33
460.00,284.00,1155.00,530.33
550.00,259.00,1155.00,728.87
529.00,260.00,1155.00,1250.00
570.00,218.00,1155.00,1600.78
561.00,216.00,1155.00,1590.99
529.00,203.00,1155.00,3883.06
563.00,347.00,1156.00,4275.66
501.00,296.00,1156.00,530.33
524.00,291.00,1156.00,1463.09
525.00,276.00,1156.00,901.39
510.00,281.00,1156.00,3816.08
485.00,249.00,1156.00,625.00
489.00,369.00,1157.00,4995.31
477.00,280.00,1157.00,4375.00
490.00,233.00,1157.00,530.33
544.00,156.00,1157.00,4001.95
468.00,300.00,1158.00,4475.63
479.00,233.00,1158.00,530.33
532.00,257.00,1159.00,530.33
497.00,247.00,1159.00,1736.56
548.00,228.00,1159.00,530.33
530.00,275.00,1160.00,1328.77
579.00,244.00,1160.00,3466.36
516.00,276.00,1161.00,2253.47
573.00,270.00,1161.00,2080.41
602.00,260.00,1161.00,3539.95
461.00,251.00,1161.00,1152.44
545.00,217.00,1161.00,800.39
587.00,270.00,1162.00,2950.11
566.00,243.00,1162.00,3094.85
548.00,220.00,1162.00,530.33
472.00,280.00,1163.00,800.39
550.00,268.00,1163.00,530.33
391.00,229.00,1163.00,1250.00
369.00,224.00,1163.00,2462.21
489.00,255.00,1164.00,2069.12
542.00,304.00,1165.00,3181.98
544.00,305.00,1165.00,530.33
550.00,313.00,1166.00,4301.16
457.00,299.00,1166.00,707.11
464.00,262.00,1166.00,1802.78
473.00,257.00,1166.00,1414.21
473.00,249.00,1166.00,1352.08
551.00,237.00,1166.00,1075.29
534.00,273.00,1166.00,838.53
509.00,271.00,1166.00,1600.78
519.00,201.00,1166.00,1237.44
496.00,189.00,1166.00,1944.54
523.00,181.00,1166.00,625.00
450.00,429.00,1167.00,625.00
469.00,330.00,1167.00,530.33
485.00,335.00,1167.00,4333.73
423.00,285.00,1167.00,1179.25
527.00,275.00,1167.00,1250.00
456.00,324.00,1167.00,883.88
506.00,284.00,1167.00,530.33
471.00,206.00,1167.00,707.11
482.00,210.00,1167.00,2576.94
529.00,70.00,1167.00,2651.65
426.00,371.00,1168.00,2601.08
440.00,351.00,1168.00,4081.21
550.00,290.00,1168.00,1152.44
502.00,285.00,1168.00,1414.21
456.00,289.00,1168.00,530.33
469.00,287.00,1168.00,530.33
474.00,258.00,1168.00,1397.54
425.00,263.00,1168.00,3377.31
461.00,257.00,1168.00,3650.77
553.00,239.00,1168.00,1250.00
502.00,232.00,1168.00,707.11
511.00,231.00,1168.00,530.33
514.00,223.00,1168.00,707.11
543.00,191.00,1168.00,2657.54
465.00,182.00,1168.00,4529.42
434.00,170.00,1168.00,3986.30
388.00,420.00,1169.00,4862.16
458.00,342.00,1169.00,3883.06
403.00,336.00,1169.00,3581.64
558.00,319.00,1169.00,4339.14
487.00,317.00,1169.00,3605.55
419.00,316.00,1169.00,4331.93
471.00,280.00,1169.00,1875.00
460.00,272.00,1169.00,530.33
453.00,264.00,1169.00,625.00
390.00,263.00,1169.00,2850.44
551.00,256.00,1169.00,707.11
440.00,256.00,1169.00,1425.22
423.00,270.00,1169.00,6806.48
544.00,238.00,1169.00,530.33
555.00,198.00,1169.00,4177.69
470.00,171.00,1169.00,3094.85
406.00,146.00,1169.00,4422.95
529.00,120.00,1169.00,4889.40
435.00,376.00,1170.00,4705.38
459.00,364.00,1170.00,4056.25
384.00,342.00,1170.00,4868.59
375.00,337.00,1170.00,530.33
382.00,331.00,1170.00,530.33
465.00,308.00,1170.00,3448.28
572.00,311.00,1170.00,4229.73
569.00,318.00,1170.00,530.33
434.00,266.00,1170.00,3475.36
460.00,251.00,1170.00,2833.95
494.00,296.00,1170.00,530.33
486.00,295.00,1170.00,530.33
489.00,294.00,1170.00,1007.78
509.00,278.00,1170.00,707.11
510.00,276.00,1170.00,530.33
511.00,275.00,1170.00,625.00
512.00,273.00,1170.00,530.33
570.00,143.00,1170.00,4651.95
382.00,135.00,1170.00,4246.32
536.00,69.00,1170.00,4868.59
506.00,51.00,1170.00,4924.43
435.00,401.00,1171.00,4926.02
455.00,340.00,1171.00,530.33
441.00,322.00,1171.00,4705.38
488.00,240.00,1171.00,800.39
583.00,112.00,1171.00,901.39
591.00,111.00,1171.00,2034.85
502.00,2.00,1171.00,1625.00
464.00,447.00,1172.00,4065.86
346.00,377.00,1172.00,3809.94
347.00,373.00,1172.00,728.87
341.00,372.00,1172.00,530.33
343.00,370.00,1172.00,530.33
345.00,369.00,1172.00,530.33
500.00,345.00,1172.00,976.28
447.00,334.00,1172.00,530.33
476.00,293.00,1172.00,625.00
514.00,286.00,1172.00,1736.56
603.00,268.00,1172.00,1068.00
345.00,131.00,1172.00,530.33
490.00,246.00,1173.00,1457.74
507.00,214.00,1173.00,1952.56
499.00,196.00,1173.00,3010.40
526.00,191.00,1173.00,4200.07
521.00,181.00,1173.00,530.33
419.00,167.00,1173.00,3625.00
498.00,291.00,1174.00,1802.78
519.00,280.00,1174.00,530.33
492.00,254.00,1174.00,1152.44
497.00,217.00,1174.00,707.11
513.00,215.00,1175.00,2576.94
569.00,272.00,1180.00,1352.08
495.00,220.00,1180.00,3535.53
424.00,252.00,1182.00,2371.71
505.00,214.00,1182.00,2928.84
513.00,188.00,1182.00,1590.99
551.00,274.00,1183.00,530.33
561.00,264.00,1183.00,1681.70
493.00,213.00,1183.00,2918.15
479.00,195.00,1183.00,3750.00
474.00,237.00,1184.00,883.88
499.00,204.00,1185.00,530.33
509.00,201.00,1185.00,1152.44
475.00,192.00,1185.00,530.33
507.00,181.00,1185.00,1007.78
502.00,162.00,1185.00,2481.18
607.00,312.00,1186.00,2809.03
480.00,294.00,1186.00,1976.42
536.00,285.00,1186.00,2401.17
578.00,285.00,1186.00,3575.09
548.00,260.00,1186.00,2752.84
495.00,231.00,1186.00,530.33
489.00,234.00,1186.00,1681.70
503.00,214.00,1186.00,707.11
491.00,202.00,1186.00,1875.00
559.00,190.00,1186.00,1525.82
466.00,334.00,1187.00,2211.48
479.00,295.00,1187.00,6099.44
535.00,265.00,1187.00,530.33
490.00,214.00,1187.00,1060.66
545.00,288.00,1188.00,2304.89
584.00,263.00,1188.00,2531.06
501.00,219.00,1188.00,2752.84
481.00,234.00,1189.00,3986.30
587.00,224.00,1189.00,3094.85
503.00,203.00,1189.00,901.39
442.00,312.00,1191.00,4868.59
448.00,310.00,1191.00,625.00
443.00,242.00,1191.00,2125.00
535.00,195.00,1191.00,2657.54
409.00,335.00,1192.00,4100.30
507.00,310.00,1192.00,530.33
516.00,311.00,1192.00,2877.72
548.00,254.00,1192.00,625.00
504.00,238.00,1192.00,530.33
506.00,237.00,1192.00,625.00
509.00,233.00,1192.00,530.33
500.00,232.00,1192.00,800.39
468.00,173.00,1192.00,707.11
474.00,171.00,1192.00,1250.00
463.00,163.00,1192.00,625.00
487.00,133.00,1192.00,1681.70
519.00,111.00,1192.00,1152.44
549.00,104.00,1192.00,4331.93
523.00,346.00,1193.00,4475.63
526.00,343.00,1193.00,530.33
518.00,394.00,1194.00,4375.00
517.00,185.00,1194.00,2500.00
504.00,296.00,1195.00,1237.44
472.00,241.00,1195.00,1179.25
478.00,262.00,1196.00,1075.29
484.00,253.00,1196.00,1600.78
468.00,341.00,1200.00,2564.79
542.00,250.00,1200.00,883.88
494.00,228.00,1200.00,1952.56
521.00,287.00,1201.00,2564.79
510.00,325.00,1202.00,3650.77
523.00,396.00,1203.00,530.33
516.00,345.00,1203.00,625.00
502.00,332.00,1203.00,625.00
