cx,cy,n,v
527.00,351.00,1662.00,3321.33
521.00,494.00,1663.00,625.00
505.00,487.00,1663.00,800.39
560.00,479.00,1663.00,530.33
538.00,454.00,1663.00,707.11
509.00,463.00,1663.00,530.33
538.00,463.00,1663.00,625.00
540.00,461.00,1663.00,530.33
514.00,441.00,1663.00,1566.25
517.00,388.00,1663.00,625.00
607.00,349.00,1663.00,728.87
500.00,519.00,1664.00,1505.20
542.00,527.00,1664.00,3676.36
551.00,529.00,1664.00,4667.04
551.00,525.00,1664.00,530.33
550.00,522.00,1664.00,728.87
549.00,520.00,1664.00,625.00
548.00,517.00,1664.00,530.33
515.00,519.00,1664.00,3302.46
551.00,508.00,1664.00,530.33
512.00,504.00,1664.00,707.11
495.00,492.00,1664.00,1250.00
491.00,487.00,1664.00,625.00
491.00,479.00,1664.00,1505.20
492.00,479.00,1664.00,530.33
567.00,477.00,1664.00,1736.56
489.00,473.00,1664.00,800.39
579.00,468.00,1664.00,3204.00
538.00,450.00,1664.00,883.88
558.00,500.00,1664.00,1505.20
557.00,492.00,1664.00,530.33
526.00,492.00,1664.00,530.33
522.00,492.00,1664.00,530.33
554.00,491.00,1664.00,530.33
551.00,489.00,1664.00,530.33
510.00,487.00,1664.00,901.39
556.00,471.00,1664.00,530.33
522.00,459.00,1664.00,530.33
513.00,414.00,1664.00,2474.87
474.00,421.00,1664.00,6276.20
501.00,382.00,1664.00,800.39
498.00,376.00,1664.00,530.33
572.00,531.00,1665.00,4550.07
546.00,455.00,1665.00,707.11
552.00,470.00,1665.00,530.33
553.00,469.00,1665.00,530.33
549.00,467.00,1665.00,707.11
513.00,439.00,1665.00,530.33
587.00,545.00,1666.00,883.88
482.00,530.00,1666.00,4246.32
545.00,506.00,1666.00,530.33
518.00,497.00,1666.00,883.88
500.00,447.00,1666.00,625.00
539.00,433.00,1666.00,707.11
504.00,430.00,1666.00,800.39
546.00,480.00,1666.00,1179.25
511.00,476.00,1666.00,707.11
548.00,474.00,1666.00,530.33
550.00,467.00,1666.00,530.33
545.00,466.00,1666.00,728.87
507.00,467.00,1666.00,1075.29
515.00,460.00,1666.00,1231.11
528.00,457.00,1666.00,800.39
500.00,456.00,1666.00,530.33
519.00,458.00,1666.00,2080.41
515.00,452.00,1666.00,530.33
521.00,448.00,1666.00,728.87
515.00,448.00,1666.00,800.39
522.00,440.00,1666.00,625.00
524.00,432.00,1666.00,530.33
522.00,428.00,1666.00,901.39
532.00,427.00,1666.00,1286.95
513.00,422.00,1666.00,530.33
484.00,410.00,1666.00,4515.60
506.00,500.00,1667.00,1007.78
480.00,443.00,1667.00,625.00
523.00,435.00,1667.00,2531.06
554.00,492.00,1667.00,530.33
525.00,486.00,1667.00,530.33
559.00,484.00,1667.00,625.00
507.00,480.00,1667.00,838.53
506.00,477.00,1667.00,625.00
499.00,476.00,1667.00,800.39
511.00,465.00,1667.00,707.11
479.00,460.00,1667.00,530.33
478.00,457.00,1667.00,530.33
493.00,465.00,1667.00,4375.00
502.00,455.00,1667.00,530.33
508.00,453.00,1667.00,530.33
507.00,452.00,1667.00,530.33
506.00,451.00,1667.00,530.33
505.00,450.00,1667.00,530.33
504.00,448.00,1667.00,530.33
514.00,424.00,1667.00,1397.54
543.00,519.00,1668.00,1118.03
523.00,505.00,1668.00,800.39
475.00,491.00,1668.00,883.88
493.00,488.00,1668.00,1677.05
591.00,489.00,1668.00,2918.15
476.00,481.00,1668.00,2335.19
603.00,474.00,1668.00,4138.24
488.00,444.00,1668.00,2294.69
504.00,431.00,1668.00,625.00
556.00,499.00,1668.00,901.39
553.00,497.00,1668.00,530.33
546.00,497.00,1668.00,976.28
556.00,494.00,1668.00,530.33
522.00,495.00,1668.00,625.00
555.00,493.00,1668.00,530.33
530.00,491.00,1668.00,530.33
550.00,491.00,1668.00,800.39
561.00,490.00,1668.00,728.87
524.00,491.00,1668.00,1075.29
509.00,482.00,1668.00,800.39
557.00,474.00,1668.00,901.39
570.00,466.00,1668.00,530.33
503.00,467.00,1668.00,1677.05
566.00,469.00,1668.00,4001.95
531.00,459.00,1668.00,707.11
509.00,459.00,1668.00,1060.66
514.00,456.00,1668.00,800.39
512.00,454.00,1668.00,707.11
510.00,452.00,1668.00,625.00
509.00,450.00,1668.00,530.33
521.00,445.00,1668.00,530.33
518.00,443.00,1668.00,625.00
513.00,438.00,1668.00,976.28
538.00,416.00,1668.00,1802.78
557.00,406.00,1668.00,1237.44
511.00,403.00,1668.00,4862.16
523.00,532.00,1669.00,1237.44
524.00,521.00,1669.00,1700.18
519.00,513.00,1669.00,707.11
541.00,520.00,1669.00,3194.23
468.00,510.00,1669.00,1250.00
486.00,477.00,1669.00,2531.06
568.00,470.00,1669.00,625.00
572.00,460.00,1669.00,1352.08
517.00,450.00,1669.00,625.00
494.00,452.00,1669.00,3281.10
500.00,438.00,1669.00,625.00
550.00,436.00,1669.00,530.33
558.00,436.00,1669.00,707.11
513.00,435.00,1669.00,530.33
521.00,427.00,1669.00,800.39
567.00,405.00,1669.00,2186.61
511.00,402.00,1669.00,4466.89
551.00,501.00,1669.00,530.33
544.00,500.00,1669.00,1505.20
499.00,498.00,1669.00,976.28
564.00,496.00,1669.00,530.33
501.00,496.00,1669.00,530.33
504.00,496.00,1669.00,1060.66
493.00,494.00,1669.00,901.39
549.00,494.00,1669.00,976.28
495.00,492.00,1669.00,530.33
556.00,491.00,1669.00,530.33
498.00,491.00,1669.00,530.33
551.00,490.00,1669.00,530.33
545.00,490.00,1669.00,530.33
504.00,474.00,1669.00,901.39
533.00,454.00,1669.00,1118.03
555.00,449.00,1669.00,530.33
525.00,456.00,1669.00,2095.38
525.00,438.00,1669.00,976.28
536.00,552.00,1670.00,530.33
491.00,551.00,1670.00,625.00
524.00,549.00,1670.00,2034.85
524.00,549.00,1670.00,530.33
474.00,549.00,1670.00,1908.04
545.00,539.00,1670.00,707.11
523.00,537.00,1670.00,1858.26
501.00,549.00,1670.00,7941.19
485.00,532.00,1670.00,5975.21
489.00,534.00,1670.00,530.33
490.00,533.00,1670.00,530.33
492.00,530.00,1670.00,530.33
523.00,521.00,1670.00,2388.12
601.00,514.00,1670.00,976.28
544.00,528.00,1670.00,5590.17
609.00,513.00,1670.00,2128.67
595.00,509.00,1670.00,707.11
513.00,510.00,1670.00,1237.44
528.00,507.00,1670.00,901.39
488.00,506.00,1670.00,707.11
540.00,503.00,1670.00,1525.82
565.00,492.00,1670.00,901.39
487.00,489.00,1670.00,625.00
457.00,482.00,1670.00,1007.78
470.00,480.00,1670.00,2683.86
579.00,476.00,1670.00,1510.38
468.00,473.00,1670.00,530.33
478.00,459.00,1670.00,530.33
473.00,459.00,1670.00,530.33
579.00,459.00,1670.00,707.11
454.00,446.00,1670.00,1457.74
515.00,427.00,1670.00,530.33
510.00,404.00,1670.00,1286.95
574.00,401.00,1670.00,1075.29
500.00,400.00,1670.00,800.39
561.00,400.00,1670.00,1457.74
550.00,498.00,1670.00,530.33
519.00,485.00,1670.00,530.33
503.00,483.00,1670.00,800.39
492.00,482.00,1670.00,625.00
568.00,480.00,1670.00,707.11
572.00,471.00,1670.00,530.33
517.00,472.00,1670.00,707.11
515.00,470.00,1670.00,530.33
506.00,468.00,1670.00,883.88
486.00,468.00,1670.00,976.28
564.00,464.00,1670.00,530.33
510.00,464.00,1670.00,530.33
501.00,471.00,1670.00,3271.56
548.00,463.00,1670.00,800.39
528.00,459.00,1670.00,625.00
546.00,458.00,1670.00,530.33
548.00,456.00,1670.00,901.39
489.00,453.00,1670.00,530.33
513.00,447.00,1670.00,625.00
507.00,440.00,1670.00,2125.00
505.00,431.00,1670.00,530.33
445.00,400.00,1670.00,4825.06
451.00,405.00,1670.00,530.33
450.00,404.00,1670.00,530.33
448.00,385.00,1670.00,625.00
569.00,388.00,1670.00,2918.15
537.00,600.00,1671.00,1250.00
519.00,603.00,1671.00,3377.31
509.00,571.00,1671.00,3729.11
485.00,564.00,1671.00,3201.56
548.00,569.00,1671.00,5615.27
552.00,536.00,1671.00,1179.25
558.00,529.00,1671.00,625.00
521.00,530.00,1671.00,2427.06
552.00,523.00,1671.00,530.33
541.00,522.00,1671.00,2125.00
575.00,519.00,1671.00,707.11
513.00,515.00,1671.00,1152.44
601.00,515.00,1671.00,1952.56
584.00,508.00,1671.00,625.00
495.00,488.00,1671.00,530.33
554.00,451.00,1671.00,530.33
505.00,451.00,1671.00,707.11
528.00,445.00,1671.00,1457.74
513.00,436.00,1671.00,1075.29
575.00,430.00,1671.00,530.33
549.00,513.00,1671.00,530.33
547.00,511.00,1671.00,976.28
570.00,506.00,1671.00,1152.44
546.00,500.00,1671.00,530.33
561.00,492.00,1671.00,530.33
519.00,492.00,1671.00,530.33
566.00,492.00,1671.00,707.11
572.00,487.00,1671.00,530.33
518.00,486.00,1671.00,901.39
567.00,484.00,1671.00,2034.85
559.00,479.00,1671.00,1007.78
571.00,478.00,1671.00,1250.00
564.00,474.00,1671.00,530.33
502.00,467.00,1671.00,901.39
499.00,465.00,1671.00,625.00
502.00,461.00,1671.00,530.33
519.00,460.00,1671.00,530.33
501.00,460.00,1671.00,530.33
546.00,459.00,1671.00,530.33
500.00,459.00,1671.00,530.33
516.00,430.00,1671.00,976.28
504.00,433.00,1671.00,2388.12
541.00,426.00,1671.00,1118.03
571.00,391.00,1671.00,625.00
565.00,391.00,1671.00,1060.66
509.00,563.00,1672.00,3877.02
544.00,530.00,1672.00,800.39
482.00,530.00,1672.00,1736.56
437.00,522.00,1672.00,5235.10
565.00,512.00,1672.00,883.88
466.00,509.00,1672.00,530.33
590.00,498.00,1672.00,4480.86
599.00,478.00,1672.00,1185.85
466.00,477.00,1672.00,5959.50
491.00,459.00,1672.00,530.33
611.00,462.00,1672.00,1952.56
633.00,438.00,1672.00,1250.00
520.00,433.00,1672.00,530.33
437.00,447.00,1672.00,10404.33
552.00,421.00,1672.00,625.00
485.00,422.00,1672.00,4611.47
469.00,395.00,1672.00,530.33
456.00,394.00,1672.00,1237.44
557.00,514.00,1672.00,530.33
493.00,510.00,1672.00,530.33
494.00,509.00,1672.00,530.33
544.00,509.00,1672.00,1152.44
498.00,508.00,1672.00,1352.08
485.00,509.00,1672.00,2401.17
492.00,503.00,1672.00,530.33
553.00,503.00,1672.00,707.11
494.00,502.00,1672.00,625.00
495.00,501.00,1672.00,530.33
538.00,498.00,1672.00,1152.44
476.00,494.00,1672.00,530.33
533.00,493.00,1672.00,625.00
521.00,491.00,1672.00,530.33
555.00,488.00,1672.00,530.33
483.00,487.00,1672.00,530.33
498.00,483.00,1672.00,530.33
504.00,483.00,1672.00,901.39
570.00,475.00,1672.00,2610.08
573.00,467.00,1672.00,1179.25
517.00,469.00,1672.00,1510.38
580.00,465.00,1672.00,800.39
514.00,464.00,1672.00,530.33
503.00,468.00,1672.00,1700.18
520.00,461.00,1672.00,530.33
519.00,460.00,1672.00,707.11
512.00,459.00,1672.00,1505.20
545.00,449.00,1672.00,1681.70
570.00,445.00,1672.00,1875.00
540.00,429.00,1672.00,800.39
568.00,388.00,1672.00,707.11
508.00,410.00,1672.00,6610.83
470.00,383.00,1672.00,6217.42
490.00,591.00,1673.00,800.39
444.00,530.00,1673.00,625.00
530.00,534.00,1673.00,3300.09
527.00,532.00,1673.00,625.00
528.00,530.00,1673.00,530.33
494.00,527.00,1673.00,976.28
598.00,527.00,1673.00,3411.84
428.00,516.00,1673.00,625.00
544.00,512.00,1673.00,1007.78
528.00,515.00,1673.00,1903.94
491.00,504.00,1673.00,530.33
506.00,504.00,1673.00,1007.78
464.00,573.00,1673.00,625.00
465.00,570.00,1673.00,530.33
483.00,568.00,1673.00,625.00
482.00,562.00,1673.00,530.33
498.00,559.00,1673.00,2657.54
487.00,550.00,1673.00,530.33
486.00,549.00,1673.00,530.33
472.00,547.00,1673.00,883.88
456.00,545.00,1673.00,3092.33
470.00,539.00,1673.00,625.00
468.00,538.00,1673.00,530.33
467.00,537.00,1673.00,530.33
474.00,531.00,1673.00,1237.44
500.00,495.00,1673.00,530.33
514.00,495.00,1673.00,1152.44
643.00,476.00,1673.00,530.33
584.00,476.00,1673.00,530.33
597.00,475.00,1673.00,883.88
415.00,481.00,1673.00,3729.11
630.00,476.00,1673.00,3816.08
590.00,455.00,1673.00,800.39
588.00,466.00,1673.00,6587.16
597.00,459.00,1673.00,530.33
598.00,458.00,1673.00,530.33
599.00,456.00,1673.00,530.33
444.00,452.00,1673.00,707.11
516.00,451.00,1673.00,625.00
529.00,450.00,1673.00,625.00
524.00,499.00,1673.00,530.33
560.00,497.00,1673.00,530.33
549.00,492.00,1673.00,951.97
517.00,471.00,1673.00,530.33
488.00,471.00,1673.00,530.33
516.00,470.00,1673.00,530.33
515.00,469.00,1673.00,530.33
511.00,468.00,1673.00,530.33
505.00,476.00,1673.00,3826.31
513.00,467.00,1673.00,530.33
501.00,466.00,1673.00,530.33
518.00,465.00,1673.00,530.33
517.00,464.00,1673.00,530.33
564.00,463.00,1673.00,530.33
541.00,463.00,1673.00,530.33
571.00,451.00,1673.00,530.33
475.00,442.00,1673.00,3074.59
612.00,436.00,1673.00,530.33
597.00,428.00,1673.00,4868.59
601.00,429.00,1673.00,901.39
360.00,408.00,1673.00,901.39
330.00,398.00,1673.00,728.87
330.00,393.00,1673.00,883.88
345.00,395.00,1673.00,4353.52
321.00,381.00,1673.00,2401.17
489.00,349.00,1673.00,1075.29
451.00,620.00,1674.00,4990.62
564.00,574.00,1674.00,1505.20
539.00,564.00,1674.00,1505.20
523.00,568.00,1674.00,2698.38
577.00,538.00,1674.00,2050.15
549.00,546.00,1674.00,5495.74
514.00,526.00,1674.00,1566.25
472.00,516.00,1674.00,1600.78
521.00,501.00,1674.00,800.39
653.00,497.00,1674.00,2971.22
593.00,491.00,1674.00,530.33
468.00,492.00,1674.00,3579.46
469.00,475.00,1674.00,1952.56
654.00,462.00,1674.00,1700.18
575.00,460.00,1674.00,707.11
461.00,462.00,1674.00,2414.15
456.00,456.00,1674.00,901.39
475.00,447.00,1674.00,3581.64
557.00,433.00,1674.00,530.33
639.00,422.00,1674.00,2253.47
453.00,429.00,1674.00,4725.26
579.00,505.00,1674.00,530.33
542.00,503.00,1674.00,838.53
576.00,499.00,1674.00,530.33
574.00,498.00,1674.00,530.33
582.00,496.00,1674.00,728.87
546.00,495.00,1674.00,728.87
577.00,495.00,1674.00,1007.78
544.00,494.00,1674.00,530.33
543.00,492.00,1674.00,530.33
512.00,489.00,1674.00,530.33
562.00,488.00,1674.00,530.33
566.00,485.00,1674.00,1231.11
513.00,457.00,1674.00,1152.44
555.00,453.00,1674.00,530.33
517.00,454.00,1674.00,901.39
530.00,442.00,1674.00,530.33
524.00,441.00,1674.00,530.33
435.00,688.00,1675.00,625.00
456.00,672.00,1675.00,530.33
447.00,672.00,1675.00,707.11
445.00,670.00,1675.00,530.33
443.00,605.00,1675.00,976.28
522.00,603.00,1675.00,2820.13
579.00,534.00,1675.00,800.39
611.00,524.00,1675.00,1629.80
553.00,523.00,1675.00,1286.95
493.00,508.00,1675.00,1237.44
473.00,508.00,1675.00,1250.00
460.00,503.00,1675.00,800.39
464.00,496.00,1675.00,4529.42
501.00,484.00,1675.00,1007.78
491.00,472.00,1675.00,2636.88
598.00,464.00,1675.00,976.28
493.00,457.00,1675.00,3051.64
497.00,442.00,1675.00,2474.87
526.00,438.00,1675.00,1286.95
539.00,436.00,1675.00,1060.66
625.00,439.00,1675.00,5927.95
625.00,425.00,1675.00,1152.44
514.00,423.00,1675.00,530.33
424.00,423.00,1675.00,883.88
503.00,422.00,1675.00,838.53
569.00,416.00,1675.00,1075.29
585.00,515.00,1675.00,976.28
555.00,509.00,1675.00,530.33
586.00,508.00,1675.00,530.33
566.00,517.00,1675.00,3154.86
561.00,507.00,1675.00,530.33
575.00,509.00,1675.00,1505.20
614.00,505.00,1675.00,530.33
581.00,505.00,1675.00,530.33
563.00,490.00,1675.00,530.33
578.00,490.00,1675.00,1505.20
565.00,488.00,1675.00,901.39
561.00,484.00,1675.00,625.00
571.00,469.00,1675.00,530.33
582.00,466.00,1675.00,1118.03
587.00,464.00,1675.00,625.00
573.00,462.00,1675.00,530.33
575.00,461.00,1675.00,530.33
522.00,463.00,1675.00,1237.44
519.00,452.00,1675.00,2128.67
593.00,430.00,1675.00,530.33
580.00,409.00,1675.00,3745.83
387.00,712.00,1676.00,3005.20
522.00,637.00,1676.00,2698.38
578.00,541.00,1676.00,1007.78
544.00,532.00,1676.00,1903.94
580.00,527.00,1676.00,800.39
539.00,526.00,1676.00,530.33
622.00,526.00,1676.00,2833.95
595.00,517.00,1676.00,2981.72
526.00,510.00,1676.00,625.00
644.00,512.00,1676.00,5859.02
468.00,519.00,1676.00,3400.37
458.00,503.00,1676.00,530.33
596.00,504.00,1676.00,2675.12
464.00,485.00,1676.00,5344.39
568.00,453.00,1676.00,530.33
520.00,451.00,1676.00,530.33
543.00,445.00,1676.00,1007.78
547.00,442.00,1676.00,838.53
564.00,439.00,1676.00,530.33
553.00,440.00,1676.00,1179.25
553.00,433.00,1676.00,707.11
499.00,439.00,1676.00,3201.56
580.00,431.00,1676.00,1505.20
546.00,429.00,1676.00,800.39
552.00,423.00,1676.00,707.11
502.00,426.00,1676.00,1802.78
441.00,402.00,1676.00,1352.08
630.00,392.00,1676.00,3201.56
448.00,386.00,1676.00,838.53
565.00,511.00,1676.00,800.39
514.00,496.00,1676.00,530.33
574.00,494.00,1676.00,3365.73
585.00,482.00,1676.00,530.33
580.00,481.00,1676.00,1546.16
573.00,480.00,1676.00,625.00
571.00,477.00,1676.00,1346.29
565.00,467.00,1676.00,1328.77
561.00,461.00,1676.00,530.33
571.00,462.00,1676.00,1328.77
487.00,446.00,1676.00,530.33
486.00,445.00,1676.00,530.33
563.00,372.00,1676.00,707.11
561.00,362.00,1676.00,901.39
523.00,672.00,1677.00,2850.44
583.00,538.00,1677.00,1007.78
589.00,533.00,1677.00,2211.48
578.00,521.00,1677.00,1590.99
702.00,502.00,1677.00,2741.46
507.00,502.00,1677.00,1425.22
522.00,500.00,1677.00,1179.25
574.00,496.00,1677.00,1286.95
597.00,499.00,1677.00,4140.12
602.00,488.00,1677.00,1789.73
493.00,485.00,1677.00,707.11
588.00,482.00,1677.00,530.33
575.00,484.00,1677.00,1425.22
462.00,484.00,1677.00,1060.66
499.00,467.00,1677.00,530.33
505.00,460.00,1677.00,530.33
633.00,459.00,1677.00,530.33
488.00,458.00,1677.00,530.33
486.00,452.00,1677.00,530.33
588.00,454.00,1677.00,2404.42
613.00,450.00,1677.00,707.11
487.00,446.00,1677.00,530.33
512.00,447.00,1677.00,1075.29
625.00,444.00,1677.00,1908.04
512.00,440.00,1677.00,728.87
560.00,434.00,1677.00,1152.44
549.00,433.00,1677.00,800.39
459.00,420.00,1677.00,2150.58
441.00,422.00,1677.00,5269.31
576.00,418.00,1677.00,5318.01
549.00,496.00,1677.00,728.87
488.00,493.00,1677.00,625.00
554.00,486.00,1677.00,530.33
520.00,487.00,1677.00,800.39
477.00,488.00,1677.00,1425.22
512.00,483.00,1677.00,1250.00
560.00,474.00,1677.00,625.00
556.00,468.00,1677.00,530.33
484.00,468.00,1677.00,530.33
525.00,461.00,1677.00,530.33
549.00,453.00,1677.00,976.28
522.00,450.00,1677.00,728.87
539.00,425.00,1677.00,530.33
524.00,706.00,1678.00,2850.44
608.00,530.00,1678.00,1425.22
599.00,533.00,1678.00,2069.12
608.00,520.00,1678.00,707.11
492.00,525.00,1678.00,2963.32
555.00,507.00,1678.00,530.33
507.00,505.00,1678.00,1505.20
499.00,498.00,1678.00,1525.82
546.00,508.00,1678.00,4725.26
450.00,493.00,1678.00,1328.77
557.00,455.00,1678.00,1075.29
459.00,452.00,1678.00,1952.56
434.00,462.00,1678.00,5303.30
436.00,460.00,1678.00,530.33
546.00,448.00,1678.00,1118.03
524.00,494.00,1678.00,530.33
555.00,480.00,1678.00,530.33
551.00,480.00,1678.00,800.39
516.00,470.00,1678.00,1060.66
516.00,462.00,1678.00,530.33
514.00,460.00,1678.00,530.33
532.00,455.00,1678.00,707.11
468.00,439.00,1678.00,4609.77
489.00,429.00,1678.00,1425.22
522.00,755.00,1679.00,2820.13
509.00,744.00,1679.00,707.11
476.00,740.00,1679.00,1075.29
508.00,719.00,1679.00,707.11
519.00,717.00,1679.00,883.88
551.00,702.00,1679.00,2636.88
507.00,672.00,1679.00,2576.94
532.00,502.00,1679.00,800.39
504.00,500.00,1679.00,530.33
485.00,483.00,1679.00,883.88
393.00,462.00,1679.00,2683.86
415.00,454.00,1679.00,707.11
448.00,442.00,1679.00,976.28
490.00,498.00,1679.00,530.33
521.00,499.00,1679.00,1007.78
549.00,497.00,1679.00,728.87
492.00,496.00,1679.00,883.88
550.00,495.00,1679.00,625.00
496.00,493.00,1679.00,707.11
499.00,491.00,1679.00,728.87
518.00,465.00,1679.00,530.33
511.00,465.00,1679.00,530.33
501.00,443.00,1679.00,530.33
505.00,428.00,1679.00,2465.39
494.00,421.00,1679.00,625.00
510.00,415.00,1679.00,1179.25
430.00,387.00,1679.00,5647.18
484.00,519.00,1680.00,3557.56
469.00,505.00,1680.00,1007.78
479.00,495.00,1680.00,530.33
554.00,498.00,1680.00,1944.54
545.00,490.00,1680.00,530.33
479.00,488.00,1680.00,883.88
556.00,484.00,1680.00,1007.78
493.00,479.00,1680.00,707.11
473.00,477.00,1680.00,1525.82
550.00,467.00,1680.00,707.11
571.00,462.00,1680.00,707.11
519.00,451.00,1680.00,1952.56
514.00,467.00,1681.00,1505.20
504.00,451.00,1681.00,2675.12
542.00,488.00,1681.00,883.88
506.00,481.00,1681.00,2253.47
568.00,470.00,1681.00,625.00
556.00,470.00,1681.00,728.87
570.00,469.00,1681.00,530.33
566.00,465.00,1681.00,530.33
509.00,535.00,1682.00,3579.46
500.00,515.00,1682.00,3181.98
513.00,470.00,1682.00,976.28
522.00,470.00,1682.00,838.53
524.00,453.00,1682.00,728.87
524.00,444.00,1682.00,1425.22
573.00,402.00,1682.00,9228.01
494.00,509.00,1683.00,3281.10
495.00,491.00,1683.00,3186.89
556.00,489.00,1683.00,530.33
517.00,488.00,1683.00,530.33
521.00,474.00,1683.00,625.00
539.00,463.00,1683.00,901.39
627.00,299.00,1683.00,6388.47
519.00,518.00,1684.00,1600.78
608.00,508.00,1684.00,3913.12
481.00,504.00,1684.00,7181.79
501.00,496.00,1684.00,625.00
489.00,495.00,1684.00,625.00
491.00,494.00,1684.00,530.33
494.00,493.00,1684.00,625.00
580.00,485.00,1684.00,625.00
523.00,459.00,1684.00,976.28
564.00,452.00,1684.00,1590.99
505.00,454.00,1684.00,3104.94
582.00,451.00,1684.00,3154.86
503.00,436.00,1684.00,1328.77
496.00,434.00,1684.00,1060.66
580.00,425.00,1684.00,2918.15
609.00,426.00,1684.00,6075.05
520.00,422.00,1684.00,4389.26
479.00,420.00,1684.00,4529.42
560.00,507.00,1684.00,728.87
555.00,501.00,1684.00,530.33
564.00,499.00,1684.00,1525.82
559.00,496.00,1684.00,625.00
565.00,492.00,1684.00,530.33
563.00,491.00,1684.00,530.33
562.00,490.00,1684.00,625.00
550.00,492.00,1684.00,2675.12
550.00,485.00,1684.00,625.00
570.00,486.00,1684.00,838.53
558.00,483.00,1684.00,2741.46
486.00,473.00,1684.00,707.11
558.00,470.00,1684.00,530.33
505.00,470.00,1684.00,530.33
559.00,469.00,1684.00,530.33
542.00,466.00,1684.00,530.33
542.00,457.00,1684.00,530.33
490.00,456.00,1684.00,530.33
488.00,455.00,1684.00,530.33
486.00,454.00,1684.00,530.33
484.00,453.00,1684.00,901.39
505.00,409.00,1684.00,3925.08
666.00,228.00,1684.00,883.88
681.00,196.00,1684.00,976.28
448.00,539.00,1685.00,3186.89
584.00,521.00,1685.00,1463.09
473.00,512.00,1685.00,976.28
414.00,524.00,1685.00,8397.36
499.00,486.00,1685.00,1118.03
508.00,485.00,1685.00,1179.25
511.00,480.00,1685.00,530.33
470.00,486.00,1685.00,4373.21
480.00,477.00,1685.00,901.39
499.00,475.00,1685.00,530.33
519.00,466.00,1685.00,530.33
545.00,493.00,1685.00,530.33
561.00,458.00,1685.00,707.11
426.00,463.00,1685.00,4333.73
536.00,454.00,1685.00,530.33
556.00,455.00,1685.00,976.28
629.00,451.00,1685.00,3043.95
529.00,448.00,1685.00,625.00
533.00,443.00,1685.00,883.88
443.00,440.00,1685.00,2795.08
574.00,416.00,1685.00,530.33
537.00,413.00,1685.00,2401.17
555.00,408.00,1685.00,1179.25
568.00,415.00,1685.00,3354.10
558.00,401.00,1685.00,707.11
524.00,387.00,1685.00,1681.70
533.00,376.00,1685.00,2325.13
508.00,374.00,1685.00,2855.91
546.00,362.00,1685.00,4638.49
442.00,550.00,1686.00,883.88
522.00,504.00,1686.00,1237.44
508.00,502.00,1686.00,1075.29
488.00,502.00,1686.00,976.28
538.00,498.00,1686.00,1060.66
403.00,473.00,1686.00,1700.18
562.00,456.00,1686.00,2015.56
664.00,448.00,1686.00,2490.61
540.00,448.00,1686.00,901.39
554.00,497.00,1686.00,530.33
553.00,496.00,1686.00,530.33
551.00,495.00,1686.00,800.39
549.00,493.00,1686.00,530.33
493.00,492.00,1686.00,838.53
568.00,491.00,1686.00,530.33
495.00,491.00,1686.00,530.33
560.00,489.00,1686.00,728.87
566.00,474.00,1686.00,707.11
510.00,466.00,1686.00,530.33
436.00,430.00,1686.00,800.39
546.00,402.00,1686.00,883.88
534.00,364.00,1686.00,883.88
500.00,360.00,1686.00,5938.49
555.00,308.00,1686.00,3579.46
608.00,511.00,1687.00,707.11
581.00,507.00,1687.00,800.39
497.00,503.00,1687.00,1075.29
486.00,499.00,1687.00,1352.08
610.00,492.00,1687.00,530.33
444.00,500.00,1687.00,4808.85
595.00,493.00,1687.00,1007.78
438.00,485.00,1687.00,1700.18
488.00,484.00,1687.00,4160.83
492.00,486.00,1687.00,530.33
479.00,461.00,1687.00,2809.03
513.00,459.00,1687.00,1457.74
423.00,455.00,1687.00,530.33
687.00,450.00,1687.00,1677.05
446.00,454.00,1687.00,5652.71
563.00,443.00,1687.00,1179.25
518.00,445.00,1687.00,1118.03
498.00,440.00,1687.00,530.33
490.00,446.00,1687.00,4776.24
532.00,443.00,1687.00,3650.77
511.00,435.00,1687.00,1231.11
449.00,435.00,1687.00,4403.48
433.00,416.00,1687.00,728.87
557.00,511.00,1687.00,625.00
572.00,508.00,1687.00,625.00
564.00,508.00,1687.00,530.33
563.00,507.00,1687.00,530.33
566.00,502.00,1687.00,1776.58
560.00,490.00,1687.00,530.33
521.00,486.00,1687.00,625.00
559.00,471.00,1687.00,530.33
508.00,472.00,1687.00,2019.44
517.00,470.00,1687.00,1075.29
536.00,457.00,1687.00,530.33
434.00,411.00,1687.00,530.33
516.00,390.00,1687.00,4001.95
557.00,276.00,1687.00,1741.05
545.00,530.00,1688.00,1952.56
550.00,520.00,1688.00,883.88
621.00,514.00,1688.00,1505.20
598.00,504.00,1688.00,800.39
525.00,510.00,1688.00,2531.06
614.00,501.00,1688.00,3716.52
613.00,495.00,1688.00,530.33
584.00,499.00,1688.00,2775.45
482.00,484.00,1688.00,4667.04
568.00,474.00,1688.00,707.11
585.00,469.00,1688.00,2125.00
486.00,466.00,1688.00,5340.00
528.00,457.00,1688.00,530.33
564.00,455.00,1688.00,1952.56
540.00,505.00,1688.00,1328.77
501.00,498.00,1688.00,530.33
548.00,497.00,1688.00,625.00
519.00,494.00,1688.00,530.33
551.00,491.00,1688.00,625.00
530.00,490.00,1688.00,530.33
518.00,481.00,1688.00,530.33
547.00,465.00,1688.00,530.33
542.00,464.00,1688.00,625.00
550.00,462.00,1688.00,530.33
508.00,443.00,1688.00,1179.25
506.00,362.00,1688.00,3905.12
